mean_magnitude,max_magnitude,min_magnitude,std_magnitude,range_magnitude,label
10.437809279790063,11.632743631932469,8.646904916682336,0.8941029561776724,2.9858387152501322,rough
10.52476840595846,11.859167626113566,8.67328756476607,0.8950841515790963,3.185880061347495,rough
10.254482467231485,12.00524711161126,8.976845887588599,0.885750470742158,3.0284012240226605,rough
10.373362739794336,12.075028079025298,9.080102383369477,0.7704555165610226,2.9949256956558212,rough
10.482430380374392,13.00986627250607,8.339252219677062,1.1446518413970959,4.670614052829007,rough
10.844660654554676,12.434843167505289,8.184192376318633,0.9605532661135846,4.250650791186656,rough
10.373686425493304,12.639068652377246,9.276857928854689,0.9094979191723731,3.3622107235225567,rough
10.21771580197608,11.979125784288309,8.218715273833274,1.0551981709417886,3.760410510455035,rough
10.359387960116221,12.605650810187123,8.982093160990866,0.8907536532748582,3.6235576491962576,rough
10.507772275127696,12.555176581541764,8.433972659213751,1.2228243508215024,4.121203922328013,rough
10.43537256482875,11.928509454681455,8.638522443980317,0.9120921992483952,3.2899870107011377,rough
10.433235570065213,12.280008119715344,8.632450333800545,0.9189297730511499,3.647557785914799,rough
10.750197996639034,12.499900805116177,8.778700388101736,1.0559638367972963,3.7212004170144404,rough
10.39718272874347,12.742713345964022,8.725938280335736,1.0613884191962257,4.016775065628286,rough
10.544516649084185,12.269620079277232,9.090330791827366,0.8632065818584078,3.1792892874498655,rough
10.207634351244627,12.346208381856272,8.549219258947268,1.1424975706824052,3.796989122909004,rough
10.61068772657932,12.721385492874631,8.91364654531153,0.9530777256453326,3.8077389475631023,rough
10.164267470426148,12.170184203517394,8.667011236453568,1.0034601252209476,3.5031729670638256,rough
10.602232210472181,12.80858903142382,9.24657571535478,1.0051704063544622,3.5620133160690397,rough
10.567117241311458,12.012541316733047,8.092033020303697,1.2478224477096944,3.9205082964293503,rough
10.66765131191647,12.72391768848027,8.311695693573165,1.0342438264057905,4.412221994907105,rough
11.038662046683273,13.236070809407856,9.25220015506346,0.9080289547368459,3.983870654344397,rough
10.34765373802462,12.368931481168616,8.566067262908419,0.9168373656768131,3.802864218260197,rough
14.6718501396473,20.60541936982319,11.465858238540084,2.141455986731257,9.139561131283104,speed_bump
14.263935637611604,18.799784296211303,10.71556217690092,1.9293686999171245,8.084222119310382,speed_bump
13.74192665595032,17.401481786787233,10.154585580665612,1.8798890477552805,7.246896206121621,speed_bump
13.466542385961358,18.242971903776866,10.209617753692736,1.6869433234479483,8.03335415008413,speed_bump
14.431928625467858,19.539293420204828,9.630970626049391,2.3933273948984386,9.908322794155437,speed_bump
12.924697964943613,16.426930883653338,9.542584198488846,2.101635098020318,6.884346685164491,speed_bump
14.192658728707395,16.154110778679488,12.100793456177705,1.2517870977640169,4.053317322501783,speed_bump
13.930538647281304,16.554709285824643,10.101483006645571,1.8521031001894668,6.453226279179072,speed_bump
14.761087444298061,18.31043523744617,12.20239783901592,1.9642015514275957,6.108037398430252,speed_bump
12.647842640301628,16.115342786632166,9.311829946190574,1.8650205508656215,6.803512840441591,speed_bump
13.350445190111202,16.191511108194806,10.999893047065022,1.4808851599389765,5.191618061129784,speed_bump
13.121050133121926,17.011437253809593,10.34087888458263,2.0442356138324533,6.670558369226963,speed_bump
13.997025817334961,16.867943610281202,11.135829521574877,1.7880093395309047,5.732114088706325,speed_bump
14.314882729714094,18.24746874344499,11.039010684800235,1.8431003018223813,7.208458058644755,speed_bump
14.007634655352044,16.2607481659092,11.43902547491628,1.1963532353086155,4.821722690992919,speed_bump
13.785222299216844,16.420584728569505,10.361778043815624,1.6946662668213504,6.058806684753881,speed_bump
14.154896339210675,19.315157920213565,9.4100619034784,2.6017226878681394,9.905096016735165,speed_bump
13.592743985791667,18.340427843828696,10.799738726473525,1.886038507489611,7.540689117355171,speed_bump
13.932611679188065,18.228962542184437,10.732572112168596,2.204305040345822,7.4963904300158415,speed_bump
13.513852223205955,16.044354755009685,9.518526830109971,1.7482138574508503,6.525827924899714,speed_bump
13.27419454387867,17.7382170078769,9.709221290928856,1.8353006969166028,8.028995716948046,speed_bump
14.043534075512474,16.62446298777642,11.219347956366256,1.740440413912246,5.405115031410162,speed_bump
13.14571271389438,15.527525972666597,9.833398864416074,1.2472717002960068,5.694127108250523,speed_bump
14.064543873918463,16.708121634505726,10.87948245546295,1.7838302292186001,5.828639179042776,speed_bump
13.949081338471256,17.924041260553718,10.455331687725032,1.9125610339686983,7.468709572828686,speed_bump
11.12877867732721,13.55552803169091,8.822966837867064,1.1952994822154137,4.732561193823846,braking
10.81800609618924,13.236505963590396,9.477734292113729,0.8375762243101641,3.7587716714766675,braking
10.727962034267952,12.680492209298228,9.337955846580508,0.8201344094396822,3.34253636271772,braking
10.932544833519048,12.594686434984672,9.261786454439788,0.7671807998151637,3.332899980544884,braking
10.957263766784838,12.334645029542832,9.695514545956216,0.6093347636733302,2.639130483586616,braking
10.558356820649262,11.684216477603924,8.87812371347562,0.8825891825511825,2.8060927641283033,braking
10.722987529039674,12.744691354103406,9.391711757900808,0.9023764335420158,3.352979596202598,braking
10.903624979473847,12.268975088035823,9.5498429190244,0.6718698033761531,2.7191321690114236,braking
10.582789008370936,12.15684734895953,8.269033176852908,0.9826167077977471,3.887814172106623,braking
10.689584870288492,11.8407974209872,9.074293001595017,0.8083802843117,2.7665044193921826,braking
10.748618285351133,12.5259204111434,8.244370031692007,1.103631912840798,4.281550379451392,braking
10.968297363498356,12.978618823285489,9.65199986413983,0.8896903450613006,3.3266189591456587,braking
10.849847552813358,12.19658748834422,8.335548199732337,0.8809608909444249,3.8610392886118827,braking
10.928315371745224,11.943073975886367,9.758219574232283,0.6993183940821808,2.184854401654084,braking
10.91007102802931,11.999561451371816,8.828760197528684,0.819905822176214,3.1708012538431323,braking
10.651852098002038,11.847814196138865,9.63086449006448,0.586493190115812,2.2169497060743844,braking
11.07847347445051,12.15588977638726,10.049799171467788,0.5919290818508783,2.1060906049194728,braking
10.993554068769374,12.420549975440764,9.815217101933872,0.7117545873943885,2.6053328735068924,braking
10.734373231983996,11.949466115525452,8.637624641627955,0.965038074273504,3.3118414738974966,braking
10.692574143758872,12.285526208705706,9.579428975486616,0.8121689203116371,2.70609723321909,braking
10.908502094299775,12.70753115414265,8.844621561775591,1.1186602047583767,3.8629095923670587,braking
11.1057611528063,12.909921617468944,9.586292422650738,0.8858759287097003,3.3236291948182064,braking
10.966983108835128,12.64530373985908,9.585465781209791,0.8488164974449931,3.0598379586492896,braking
10.63478811971309,12.222398876205856,9.239171360720238,0.7347245807207203,2.983227515485618,braking
10.537871242451484,11.61734332176893,9.236426568575403,0.7272162072700027,2.3809167531935262,braking
10.507138563107855,11.877435000230497,9.40803294771998,0.7204822763781477,2.4694020525105174,acceleration
10.703162617338894,12.277571231145629,9.116609517642669,0.9430700324802929,3.16096171350296,acceleration
10.414593675418118,11.944417967079014,7.897285874992862,0.809238443053445,4.0471320920861515,acceleration
10.576789777986884,11.83938547348028,9.187229064099292,0.755881765021703,2.6521564093809893,acceleration
10.71108929981981,11.967623506889437,8.843899170313659,0.8199009793811867,3.123724336575778,acceleration
10.459288467553215,11.808735207135872,9.119892546246868,0.7446262450663891,2.6888426608890033,acceleration
10.804279914370428,11.835367403061552,9.143638435247032,0.6714007384587796,2.6917289678145195,acceleration
10.420192957611759,12.328173630767765,9.4562567706414,0.7364386134909285,2.8719168601263654,acceleration
10.438127582699654,12.241426908005495,8.871511985937543,1.019419224520637,3.3699149220679523,acceleration
10.484880910198374,12.005685780512298,8.659641301820272,0.8262515434901957,3.3460444786920256,acceleration
10.211836875439538,11.202851180814047,8.927732489725534,0.5823186233550128,2.2751186910885135,acceleration
10.511465471073947,11.679526463545654,8.76929437022795,0.7836855910213573,2.9102320933177044,acceleration
10.65587895502888,12.258267028812991,9.372652768273126,0.8745269920638589,2.8856142605398656,acceleration
10.808830488929988,12.29804476683925,9.454215767375835,0.8004284260910223,2.8438289994634154,acceleration
10.386385561086898,12.81572568643228,9.285415950574285,0.8080557752663466,3.530309735857996,acceleration
10.825777602140978,12.353170145455303,9.264517375824134,0.9617956716529302,3.088652769631169,acceleration
10.658001700758819,12.064114214537588,8.972333481784057,0.8747440988896229,3.0917807327535307,acceleration
10.586647365968199,11.94057315838991,8.740929402813109,0.8814861240489378,3.199643755576801,acceleration
10.758419017458639,11.792555838498306,9.444130158509472,0.6633681530686552,2.348425679988834,acceleration
10.315958660489006,11.051378850171607,8.773213513841567,0.5567939916869272,2.2781653363300407,acceleration
10.267257504222822,11.49020919693115,8.47398980705081,0.748205954049336,3.016219389880341,acceleration
10.536983159553051,11.92406546158758,9.679312025273104,0.7230850948675158,2.2447534363144754,acceleration
10.487668459677497,11.858618142285604,9.49245662483734,0.6882042466688052,2.3661615174482638,acceleration
10.541886568427422,12.10247883622916,7.885635852741151,1.0062917540753857,4.216842983488009,acceleration
10.535992467794028,13.054818741654785,9.034377014098965,0.8835904811908525,4.02044172755582,acceleration
13.213354955807915,16.805909806736956,8.954207384019382,2.104343099323704,7.851702422717574,small_pothole
13.41348268046282,17.184597313000932,10.859392156843962,1.9965241639977447,6.32520515615697,small_pothole
14.142746618908305,18.07710520157878,10.117110105553504,2.106972246227186,7.959995096025278,small_pothole
13.236307521913352,17.420221232439587,9.96895732883812,2.0417362743118215,7.4512639036014665,small_pothole
12.97137376987719,15.836596741709826,8.552646193639667,1.8047378800940286,7.283950548070159,small_pothole
13.036619477240441,17.759323679063353,9.056953291588142,2.3383525218744023,8.702370387475211,small_pothole
13.68975522956475,16.71615903388663,11.042888160776354,1.6572487560481046,5.673270873110276,small_pothole
13.244723227849406,16.82163311463994,10.245186391389543,2.0931306595324513,6.576446723250397,small_pothole
12.807874791590184,18.478475231317827,10.0807078133623,1.7221950251896598,8.397767417955526,small_pothole
13.73274472383412,15.984098770403968,10.252479647394532,1.4211448703382694,5.731619123009436,small_pothole
13.048759346860006,17.441392328058697,8.886571406749814,2.1660222290097173,8.554820921308883,small_pothole
12.72701648821035,16.705599123425703,9.654395186628204,1.9595404559091314,7.051203936797499,small_pothole
13.76824356898023,16.407215242042287,9.138688605207516,1.848136319241485,7.268526636834771,small_pothole
13.086795926157587,19.312054332402017,9.699691176751012,2.4167466341335855,9.612363155651005,small_pothole
12.725443238928424,17.575841791490884,10.001033075627836,1.8609463825899761,7.574808715863048,small_pothole
13.009921097691706,15.906784278363398,10.98059297466561,1.4363221715845016,4.926191303697788,small_pothole
13.373865173461414,16.37729827192066,10.979225291807651,1.634905095352834,5.39807298011301,small_pothole
13.07158039887885,18.006111816921113,10.347837116850847,1.8935931656086025,7.658274700070265,small_pothole
13.645418201463736,16.367477342678114,10.941084136261132,1.386198975549574,5.426393206416982,small_pothole
13.018970074354206,16.021731987723573,7.774859521829828,1.9481152394025638,8.246872465893745,small_pothole
12.652188437317633,16.637721514743294,9.236781861089815,2.2559305336892246,7.400939653653479,small_pothole
12.653884655071774,15.664540117415552,7.6387384534536515,1.9916779747933506,8.0258016639619,small_pothole
12.514813374142916,15.381193758155074,8.542413770023005,1.9804305319764208,6.838779988132069,small_pothole
12.840203793451241,16.49067889881472,4.147944098660834,2.4770003393775175,12.342734800153888,small_pothole
13.044663082569233,17.040106562206972,7.976244546452015,2.381798740046323,9.063862015754957,small_pothole
16.524440284793407,21.295356987932188,10.106326048709084,3.1430331942105183,11.189030939223104,severe_pothole
17.267770487883077,22.19922854563708,12.49452723075335,2.646573948066737,9.70470131488373,severe_pothole
16.939229873920297,22.479161027245645,11.134768093299146,3.138556430857083,11.3443929339465,severe_pothole
18.054604976074152,23.398258522653123,15.166922131644986,2.05595910989285,8.231336391008137,severe_pothole
17.203750555166174,21.94160969378177,13.405003143339409,2.3894144232883416,8.536606550442363,severe_pothole
17.228608015596297,22.6616196450896,11.570665834948784,2.636279953213403,11.090953810140817,severe_pothole
16.666098855399092,21.595809219300445,12.579929012901502,2.3751653438543556,9.015880206398943,severe_pothole
18.462206456296606,22.945961100301812,13.319837174809718,2.956054239536892,9.626123925492093,severe_pothole
17.509134413461133,22.29588106739056,12.243297691210396,3.10610145614115,10.052583376180165,severe_pothole
18.278530375742843,23.302438771902136,12.85392980260675,2.974011087913164,10.448508969295386,severe_pothole
17.236276839001295,21.77315888123598,10.36902800726222,2.659549543464781,11.40413087397376,severe_pothole
17.669173979708667,22.692702434352626,12.589553867094676,2.706419610180061,10.10314856725795,severe_pothole
17.983721127375482,23.117155649715748,13.708469783848663,2.7021183758771703,9.408685865867085,severe_pothole
18.260361300881208,23.360789156465664,14.499419357156894,2.572652716793759,8.86136979930877,severe_pothole
17.61235852783233,23.829956039564436,12.25299654015684,3.2768808323949092,11.576959499407597,severe_pothole
17.167244107136675,22.48616059386152,14.077680899072853,2.2083858624932127,8.408479694788667,severe_pothole
17.174958742667563,21.99098201335584,13.734166417689725,2.263152422296511,8.256815595666115,severe_pothole
16.683084695247217,21.273572514636463,9.639754847989446,2.6779932238615336,11.633817666647017,severe_pothole
18.597801511361688,22.57256512678526,13.94710096168478,2.6544833004338364,8.62546416510048,severe_pothole
17.346978700787584,20.593912723472236,15.123949161914329,1.9069198863232242,5.469963561557908,severe_pothole
17.456760798611334,23.282293438076053,11.050035253821598,3.315132450861346,12.232258184254455,severe_pothole
16.78756394827905,20.799292351823247,12.951729655191986,1.9272519235078986,7.847562696631261,severe_pothole
16.75932556698367,20.16458275217618,12.67097800717268,2.145568895663075,7.4936047450035,severe_pothole
17.199098290820785,22.453403093026846,13.805135864361583,2.568050575809025,8.648267228665263,severe_pothole
16.87585633553011,25.23216517281648,13.503084879225678,2.722747285280953,11.729080293590801,severe_pothole
